core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
138,"Washington, D.C. | DC-4 11:30pm",seed_consec_links,1,376,5,1.33,0.351,3.787,0.979,0.011663,STRONG_STABLE_250_PLUS,False,True,True
138,"Washington, D.C. | DC-4 11:30pm",seed_parity,OEEE,67,2,2.985,0.351,8.5,2.634,0.011575,CANDIDATE_50_99,False,False,True
138,Kentucky | Pick 4 Midday,seed_spread_bucket,spread_0_2,67,2,2.985,0.351,8.5,2.634,0.011575,CANDIDATE_50_99,False,False,True
138,North Carolina | Pick 4 Daytime,seed_parity,EEEE,69,2,2.899,0.351,8.254,2.547,0.011192,CANDIDATE_50_99,False,False,True
138,Massachusetts | Numbers Game Evening,seed_highlow,LHHH,69,2,2.899,0.351,8.254,2.547,0.011192,CANDIDATE_50_99,False,False,True
138,Massachusetts | Numbers Game Evening,seed_parity,OOOE,70,2,2.857,0.351,8.136,2.506,0.011012,CANDIDATE_50_99,False,False,True
138,Rhode Island | Numbers Game Midday,seed_highlow,HLLH,70,2,2.857,0.351,8.136,2.506,0.011012,CANDIDATE_50_99,False,False,True
138,New Mexico | Pick 4 Day,seed_highlow,HLHH,72,2,2.778,0.351,7.91,2.427,0.010665,CANDIDATE_50_99,False,False,True
145,Delaware | Play 4 Night,seed_highlow,LHHL,69,4,5.797,0.347,16.712,5.45,0.140343,CANDIDATE_50_99,False,True,True
145,Puerto Rico | Pega 4 Noche,seed_highlow,LLLL,57,3,5.263,0.347,15.173,4.916,0.061335,CANDIDATE_50_99,False,True,True
145,Georgia | Cash 4 Evening,seed_parity,OEEE,77,3,3.896,0.347,11.232,3.549,0.044279,CANDIDATE_50_99,False,True,True
145,Oregon | Pick 4 7pm,seed_highlow,HLLH,84,3,3.571,0.347,10.296,3.225,0.040237,CANDIDATE_50_99,False,True,True
145,South Carolina | Pick 4 Evening,seed_parity,OEEE,90,3,3.333,0.347,9.61,2.986,0.037255,CANDIDATE_50_99,False,True,True
145,Georgia | Cash 4 Evening,DayOfWeek,Wednesday,174,4,2.299,0.347,6.627,1.952,0.028888,STABLE_100_249,False,True,True
145,Massachusetts | Numbers Game Midday,seed_shape,double_double,30,2,6.667,0.347,19.219,6.32,0.027773,EXPLORATORY_25_49,False,False,False
145,Delaware | Play 4 Night,seed_sum_bucket,sum_18_21,293,5,1.706,0.347,4.92,1.36,0.020792,STRONG_STABLE_250_PLUS,False,True,True
145,Georgia | Cash 4 Night,seed_shape,triple,46,2,4.348,0.347,12.534,4.001,0.017583,EXPLORATORY_25_49,False,False,True
145,West Virginia | Daily 4,seed_highlow,LLLL,56,2,3.571,0.347,10.296,3.225,0.014172,CANDIDATE_50_99,False,False,True
145,Maryland | Pick 4 Midday,seed_highlow,HLLH,58,2,3.448,0.347,9.941,3.101,0.013627,CANDIDATE_50_99,False,False,True
